"Naimenovanie obrazovatelnoy organizatsii,Kod professii,Naimenovanie pokazateley,Summarnyy vypusk 2021,Trudoustroeny,v sootvetstvii s osvoennoy professiey,rabotayut na protyazhenii ne menee 4-kh mesyatsev,IP,Samozanyatye,Prodolzhili obuchenie,Prokhodyat sluzhbu v armii po prizyvu,Prokhodyat sluzhbu v armii na kontraktnoy osnove,Nakhodyatsya v otpuske po ukhodu za rebenkom,Neformalnaya zanyatost,Zaregistrirovany v tsentrakh zanyatosti v kachestve bezrabotnykh,Ne imeyut motivatsii k trudoustroystvu,Inye prichiny,Smert; tyazheloe sostoyanie zdorovya,Nakhodyatsya pod sledstviem; otbyvayut nakazanie ,Pereezd za predely Rossiyskoy Federatsii,Ne mogut trudoustraivatsya v svyazi s ukhodom za bolnymi rodstvennikami,Vypuskniki iz chisla inostrannykh grazhdan,Inoe,budut trudoustroeny,budut IP,budut samozanyatymi,budut prizvany v armiyu,budut v armii na kontraktnoy osnove,budut prodolzhat obuchenie"
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),Vsego  (obschaya chislennost vypusknikov),36,22,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,Vsego  (obschaya chislennost vypusknikov),13,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,21.02.05 Zemelno-imuschestvennye otnosheniya,Vsego  (obschaya chislennost vypusknikov),27,7,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,21.02.05 Zemelno-imuschestvennye otnosheniya,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,21.02.05 Zemelno-imuschestvennye otnosheniya,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,21.02.05 Zemelno-imuschestvennye otnosheniya,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,21.02.05 Zemelno-imuschestvennye otnosheniya,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,13.02.02 Teplosnabzhenie i teplotekhnicheskoe oborudovanie,Vsego  (obschaya chislennost vypusknikov),15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,13.02.02 Teplosnabzhenie i teplotekhnicheskoe oborudovanie,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,13.02.02 Teplosnabzhenie i teplotekhnicheskoe oborudovanie,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,13.02.02 Teplosnabzhenie i teplotekhnicheskoe oborudovanie,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN POO Uralskiy promyshlenno-ekonomicheskiy tekhnikum ,13.02.02 Teplosnabzhenie i teplotekhnicheskoe oborudovanie,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANO PO Uralskiy kolledzh ekonomiki i prava,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,Vsego  (obschaya chislennost vypusknikov),180,137,51,49,0,0,5,15,0,0,8,0,0,13,0,0,0,0,2,0,0,0,0,0,0,0
ANO PO Uralskiy kolledzh ekonomiki i prava,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANO PO Uralskiy kolledzh ekonomiki i prava,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANO PO Uralskiy kolledzh ekonomiki i prava,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANO PO Uralskiy kolledzh ekonomiki i prava,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANO PO Uralskiy kolledzh ekonomiki i prava,38.02.04 Kommertsiya (po otraslyam),Vsego  (obschaya chislennost vypusknikov),13,7,5,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANO PO Uralskiy kolledzh ekonomiki i prava,38.02.04 Kommertsiya (po otraslyam),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANO PO Uralskiy kolledzh ekonomiki i prava,38.02.04 Kommertsiya (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANO PO Uralskiy kolledzh ekonomiki i prava,38.02.04 Kommertsiya (po otraslyam),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANO PO Uralskiy kolledzh ekonomiki i prava,38.02.04 Kommertsiya (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANO POO Institut nepreryvnogo obrazovaniya,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,Vsego  (obschaya chislennost vypusknikov),104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANO POO Institut nepreryvnogo obrazovaniya,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANO POO Institut nepreryvnogo obrazovaniya,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANO POO Institut nepreryvnogo obrazovaniya,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANO POO Institut nepreryvnogo obrazovaniya,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,43.02.10 Turizm,Vsego  (obschaya chislennost vypusknikov),10,4,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,43.02.10 Turizm,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,43.02.10 Turizm,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,43.02.10 Turizm,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,43.02.10 Turizm,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,42.02.02 Izdatelskoe delo,Vsego  (obschaya chislennost vypusknikov),9,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,42.02.02 Izdatelskoe delo,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,42.02.02 Izdatelskoe delo,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,42.02.02 Izdatelskoe delo,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,42.02.02 Izdatelskoe delo,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.04 Kommertsiya (po otraslyam),Vsego  (obschaya chislennost vypusknikov),9,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.04 Kommertsiya (po otraslyam),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.04 Kommertsiya (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.04 Kommertsiya (po otraslyam),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.04 Kommertsiya (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.07 Bankovskoe delo,Vsego  (obschaya chislennost vypusknikov),12,6,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.07 Bankovskoe delo,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.07 Bankovskoe delo,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.07 Bankovskoe delo,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.07 Bankovskoe delo,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,Vsego  (obschaya chislennost vypusknikov),18,10,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),Vsego  (obschaya chislennost vypusknikov),3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.06 Finansy,Vsego  (obschaya chislennost vypusknikov),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.06 Finansy,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.06 Finansy,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.06 Finansy,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.06 Finansy,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,46.02.01 Dokumentatsionnoe obespechenie upravleniya i arkhivovedenie,Vsego  (obschaya chislennost vypusknikov),5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,46.02.01 Dokumentatsionnoe obespechenie upravleniya i arkhivovedenie,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,46.02.01 Dokumentatsionnoe obespechenie upravleniya i arkhivovedenie,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,46.02.01 Dokumentatsionnoe obespechenie upravleniya i arkhivovedenie,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,46.02.01 Dokumentatsionnoe obespechenie upravleniya i arkhivovedenie,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,43.02.11 Gostinichnyy servis,Vsego  (obschaya chislennost vypusknikov),2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,43.02.11 Gostinichnyy servis,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,43.02.11 Gostinichnyy servis,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,43.02.11 Gostinichnyy servis,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,43.02.11 Gostinichnyy servis,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.02 Strakhovoe delo (po otraslyam),Vsego  (obschaya chislennost vypusknikov),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.02 Strakhovoe delo (po otraslyam),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.02 Strakhovoe delo (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.02 Strakhovoe delo (po otraslyam),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPOO Uralskiy ekonomicheskiy kolledzh,38.02.02 Strakhovoe delo (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOChU POO Kolledzh predprinimatelstva i sotsialnogo upravleniya,38.02.04 Kommertsiya (po otraslyam),Vsego  (obschaya chislennost vypusknikov),33,25,13,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
NOChU POO Kolledzh predprinimatelstva i sotsialnogo upravleniya,38.02.04 Kommertsiya (po otraslyam),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOChU POO Kolledzh predprinimatelstva i sotsialnogo upravleniya,38.02.04 Kommertsiya (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOChU POO Kolledzh predprinimatelstva i sotsialnogo upravleniya,38.02.04 Kommertsiya (po otraslyam),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOChU POO Kolledzh predprinimatelstva i sotsialnogo upravleniya,38.02.04 Kommertsiya (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOChU POO Kolledzh predprinimatelstva i sotsialnogo upravleniya,38.02.07 Bankovskoe delo,Vsego  (obschaya chislennost vypusknikov),29,25,10,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOChU POO Kolledzh predprinimatelstva i sotsialnogo upravleniya,38.02.07 Bankovskoe delo,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOChU POO Kolledzh predprinimatelstva i sotsialnogo upravleniya,38.02.07 Bankovskoe delo,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOChU POO Kolledzh predprinimatelstva i sotsialnogo upravleniya,38.02.07 Bankovskoe delo,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOChU POO Kolledzh predprinimatelstva i sotsialnogo upravleniya,38.02.07 Bankovskoe delo,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOChU POO Kolledzh predprinimatelstva i sotsialnogo upravleniya,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,Vsego  (obschaya chislennost vypusknikov),80,66,25,41,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOChU POO Kolledzh predprinimatelstva i sotsialnogo upravleniya,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOChU POO Kolledzh predprinimatelstva i sotsialnogo upravleniya,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOChU POO Kolledzh predprinimatelstva i sotsialnogo upravleniya,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
